uuid,relation_uuid,orig_id,relation_orig_id,h_1,h_2,lon_1,lon_2,lat_1,lat_2,distance_meters,source,relation_id
8571c116-c805-4b1d-8b7a-93f824370ca6,86f064cf-86f4-4337-b767-7d503c017719,1211978189272585,789018835334047,2.4,354.86920166016,-77.034598774283,-77.034481899684,38.906609627036,38.906518974643,14.284393538719073,Mapillary,8571c116-c805-4b1d-8b7a-93f824370ca6__86f064cf-86f4-4337-b767-7d503c017719
416b6ac3-9e77-4ab9-8c62-443001c0998f,86f064cf-86f4-4337-b767-7d503c017719,217004223301452,789018835334047,1.01,354.86920166016,-77.034604494702,-77.034481899684,38.906565076164,38.906518974643,11.801209096509885,Mapillary,416b6ac3-9e77-4ab9-8c62-443001c0998f__86f064cf-86f4-4337-b767-7d503c017719
8206833c-f741-4233-83fb-bbf4a7f8ac2e,86f064cf-86f4-4337-b767-7d503c017719,943379676465067,789018835334047,1.35,354.86920166016,-77.034606330304,-77.034481899684,38.906492694083,38.906518974643,11.180325454832039,Mapillary,8206833c-f741-4233-83fb-bbf4a7f8ac2e__86f064cf-86f4-4337-b767-7d503c017719
23285682-a963-4bef-9363-fc8b8d35f7be,86f064cf-86f4-4337-b767-7d503c017719,512557156556083,789018835334047,1.47,354.86920166016,-77.034606312986,-77.034481899684,38.906526215113,38.906518974643,10.821355045202441,Mapillary,23285682-a963-4bef-9363-fc8b8d35f7be__86f064cf-86f4-4337-b767-7d503c017719
6d2852bc-9c77-4b0b-bd10-c2e08daf8eb5,9ce7ba5e-6c2d-48d5-8e92-cd922a2974c7,474908287134495,450811809349000,359.1,357.15,-77.034707569642,-77.034584989537,38.907646089051,38.907685581875,11.500713303926453,Mapillary,6d2852bc-9c77-4b0b-bd10-c2e08daf8eb5__9ce7ba5e-6c2d-48d5-8e92-cd922a2974c7
1060fe6d-8964-4083-be6e-0b9113fad9ac,6c9bf131-0dbb-4ede-99bd-217dc0659341,144703230971488,145615437594570,286.19958496094,323.3,-77.021854190285,-77.021800107887,38.902107490002,38.902209459242,12.253353627897468,Mapillary,1060fe6d-8964-4083-be6e-0b9113fad9ac__6c9bf131-0dbb-4ede-99bd-217dc0659341
2f70123a-b88c-42a4-92d8-5e35c3c3ea8d,9aeb468e-d7d8-40f6-b679-fe761e45e0a6,138952584958415,895149957702447,0.0,359.8,-77.031895334001,-77.031737829776,38.895961383456,38.895962103167,13.663975156033718,Mapillary,2f70123a-b88c-42a4-92d8-5e35c3c3ea8d__9aeb468e-d7d8-40f6-b679-fe761e45e0a6
14a7e5a3-ab74-44ce-9246-cfe568a6bad7,ff6b9c04-96a6-45bc-8cb4-45f619acc6b0,159849826084234,3886273998136988,150.3,183.1,-77.034690499437,-77.034649702511,38.901581031692,38.901711481404,14.907595045680706,Mapillary,14a7e5a3-ab74-44ce-9246-cfe568a6bad7__ff6b9c04-96a6-45bc-8cb4-45f619acc6b0
3efc4956-3a0a-4dd5-8b20-adfae148bcd4,757d7a02-c36b-4b1a-b861-80d2706a4d43,1242635182857524,1369707056724477,291.0,334.34234619141,-77.031800938395,-77.031746208011,38.905940051865,38.906027115229,10.768004274634432,Mapillary,3efc4956-3a0a-4dd5-8b20-adfae148bcd4__757d7a02-c36b-4b1a-b861-80d2706a4d43
5f45a456-3944-427f-8aef-817f27559954,f654fb2b-f8fe-43d2-921e-9d98356ac611,156342266499564,325116405650221,209.58,178.47,-77.034598905526,-77.034688964917,38.901369609557,38.901467373239,13.37222367348699,Mapillary,5f45a456-3944-427f-8aef-817f27559954__f654fb2b-f8fe-43d2-921e-9d98356ac611
bd347e65-325e-4024-9808-6d5d5962502a,f654fb2b-f8fe-43d2-921e-9d98356ac611,962868411190078,325116405650221,211.88,178.47,-77.034578292905,-77.034688964917,38.901407943048,38.901467373239,11.648649913303291,Mapillary,bd347e65-325e-4024-9808-6d5d5962502a__f654fb2b-f8fe-43d2-921e-9d98356ac611
742f1be2-4c91-43de-a1f3-58c7eee1e0f9,e998bf2b-8ae6-4ef8-9e8c-0ec9b03be998,498479635219854,185946590097747,0.0,0.2,-77.028063297121,-77.027921665524,38.891283893295,38.891296307327,12.364591807011847,Mapillary,742f1be2-4c91-43de-a1f3-58c7eee1e0f9__e998bf2b-8ae6-4ef8-9e8c-0ec9b03be998
